Motorname,Motornummer,Motorfamilie,Stillstandsstrom,Spitzenstrom,Grenzdrehzahl,Motorpolzahl,Kt,L,R,J,Einsatzphi,Endwertphi,MTANG,MLGQ,MLGD,MLGC,MLGP,KC,KTN,PIDT2,GVFBT,GV,GVTN,FBtype,Respoles,Resphase,DICONT,Unenn,RedFaktor,Ipeak,MVANGLP
AKMH63M 400V,19656,19,13,69,4000,10,1.24,4.9,0.627,24.2,2000,20,0,1.6464,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,26,20
AKMH63M 480V,19657,19,13,69,4500,10,1.24,4.9,0.627,24.2,2250,20,0,1.6464,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,26,20
AKMH64K 230V,19658,19,8.7,46,1000,10,2.28,11.8,1.43,31.6,500,20,0,2.832,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,320,1,17.4,20
AKMH64K 400V,19659,19,8.7,46,2000,10,2.28,11.8,1.43,31.6,1000,20,0,2.832,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,560,1,17.4,20
AKMH64K 480V,19660,19,8.7,46,2200,10,2.28,11.8,1.43,31.6,1100,20,0,2.832,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,680,1,17.4,20
AKMH64L 230V,19661,19,12.1,64,1500,10,1.66,6.2,0.767,31.6,750,20,0,2.0832,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,24.2,20
AKMH64L 400V,19662,19,12.1,64,3000,10,1.66,6.2,0.767,31.6,1500,20,0,2.0832,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,24.2,20
AKMH64L 480V,19663,19,12.1,64,3500,10,1.66,6.2,0.767,31.6,1750,20,0,2.0832,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,24.2,20
AKMH65K 230V,19664,19,9.1,49,1000,10,2.54,11.4,1.35,40,500,20,0,2.736,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,320,1,18.2,20
AKMH65K 400V,19665,19,9.1,49,2200,10,2.54,11.4,1.35,40,1100,20,0,2.736,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,560,1,18.2,20
AKMH65K 480V,19666,19,9.1,49,2200,10,2.54,11.4,1.35,40,1100,20,0,2.736,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,610,680,1,18.2,20
AKMH65L 230V,19667,19,11.1,61,1300,10,2.1,7.6,1.07,40,650,20,0,2.5536,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,22.2,20
AKMH65L 400V,19668,19,11.1,61,2500,10,2.1,7.6,1.07,40,1250,20,0,2.5536,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,22.2,20
AKMH65L 480V,19669,19,11.1,61,2800,10,2.1,7.6,1.07,40,1400,20,0,2.5536,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,22.2,20
AKMH65M 230V,19670,19,12.6,68,1500,10,1.85,6.1,0.747,40,750,20,0,2.0496,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,320,1,25.2,20
AKMH65M 400V,19671,19,12.6,68,2700,10,1.85,6.1,0.747,40,1350,20,0,2.0496,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,560,1,25.2,20
AKMH65M 480V,19672,19,12.6,68,3000,10,1.85,6.1,0.747,40,1500,20,0,2.0496,0.7,0.7,0.4,0.5,0.6,1,0.4,,10,0,2,0,614,680,1,25.2,20
